Rank,Name,Symbol,Price,Market Cap,FDV,24h Change (%),7 Days Change (%),1h Change (%),Volume ($)
3837,Heroes &amp; Empires,HE,$0.0009825,"$983,459",,3.9,19.254,-0.237,463394.0
3847,ExchangeCoin,EXCC,$0.01538,"$492,254",,2.6,1.763,1.204,463148.0
3835,CRT AI Network,CRTAI,$0.001866,"$1,865,955",,1.1,15.894,-0.722,463130.0
,Sendex AI,SENDEX,$0.4622,,,45.3,-18.357,-0.941,462207.0
3840,Flits,FLS,$0.005668,"$461,842",,16.2,56.84,-0.423,461831.0
3838,Fortune Token,FRTN,$0.002411,"$2,398,221",,1.7,-11.526,-0.277,461600.0
3839,The Three Kingdoms,TTK,$0.0005601,"$560,487",,35.6,-48.653,-0.65,461449.0
3841,GUARD OF DECENT,GODEX,$0.0000253,"$460,974",,2.3,-74.515,-0.346,460974.0
3842,Okcash,OK,$0.005138,"$539,480",,1.1,-4.674,-0.826,460957.0
3886,Qudefi,QDFI,$0.005518,"$551,792",,,,,460941.0
,RaidSharksBot,SHARX,$0.0009217,,,3.6,-0.213,0.0,460855.0
,Derp,DERP,"$34,076.24",,,7.1,-5.705,0.38,459113.0
,rLoop,RLOOP,$0.007955,,,10.0,-35.921,-1.062,459014.0
3846,suitard,STD,$0.004583,"$457,525",,3.2,0.04,-2.074,457525.0
3849,BiokriptX,SBKPT,$0.00009112,"$455,618",,4.2,0.14,-0.867,455618.0
3844,stoicism,STOIC,$0.000454,"$455,595",,162.3,104.536,6.89,455595.0
3845,Party,PARTY,$0.0000461,"$455,312",,2.6,0.092,0.501,455312.0
,BaseBearCute,BBQ,"$340,026",,,2.6,-59.15,12.509,455024.0
,ECL,ECL,$0.004547,,,3.6,6.33,-0.724,454689.0
3884,Swarm Network,SWM,$0.005778,"$577,845",,,,,454502.0
,VOPO,VOPO,"$1,230.99",,,8.4,-27.806,-0.261,454432.0
3851,Neuracat,NCAT,$0.0004543,"$454,255",,10.5,-75.532,-1.154,454255.0
793,Orion,ORN,$1.11,"$38,113,641",110689043.0,2.0,-7.629,-2.388,453679.0
3850,Bogdanoff,BOG,"$8,660.10","$453,506",,10.9,-2.78,-0.98,453506.0
,Tenup,TUP,$0.007946,,,1.6,-16.32,1.335,452895.0
3855,PhenX,PNX,$0.4529,"$452,890",,0.3,-10.757,-1.125,452890.0
3858,Good Morning!,GM,$0.0004528,"$452,831",,3.2,-0.317,-2.046,452831.0
3815,NAWS.AI,NAWS,$0.0002715,"$2,715,142",,108.7,179.267,-7.585,452624.0
3938,Global Digital Cluster Coin,GDCC,$0.5147,"$976,628",,,,,452402.0
3854,Olyverse,OLY,$0.0002103,"$1,052,830",,2.6,-5.975,-0.041,452208.0
3856,Donkey King,DOKY,$0.00005194,"$451,271",,0.2,25.505,1.56,451271.0
,Rootstock Smart Bitcoin,RBTC,"$71,732.77","$1,506,388,134,598",,0.3,8.55,-0.57,450743.0
3859,ArthSwap,ARSW,$0.0004549,"$450,342",,1.9,-9.174,-2.168,450342.0
,Graffiti,GRAF,$0.04502,,,16.2,-2.845,-0.828,450211.0
3848,Vault AI,$VAULT,$0.0045,"$450,031",,,,,450031.0
,Biblical Truth,BTRU,$590.00,,,1.3,22.54,-0.737,449879.0
3863,Ethos Reserve Note,ERN,$0.9944,"$449,243",,0.1,-0.254,-0.248,449243.0
3860,Land Wu,LANDWU,"$7,605.73","$449,091",,19.6,-8.153,-0.951,449091.0
3862,Project Athena,ATHENA,$0.0004488,"$449,009",,6.9,18.331,-0.906,449009.0
3861,HeroesChained,HEC,$0.009001,"$900,090",,4.7,-21.748,-0.032,448589.0
3864,Scotty Beam,SCOTTY,$0.0009139,"$685,452",,2.4,2.085,0.081,448565.0
3956,Game Meteor Coin,GMTO,$0.0004363,"$43,629,970",,,,,448446.0
1008,Hypurr Fun,HFUN,$24.79,"$24,721,841",24721841.0,0.6,43.023,-0.598,448319.0
,PulseBitcoin (PulseChain),PLSB,$0.0483,,,7.2,5.168,-1.175,448015.0
3866,Leeds United Fan Token,LUFC,$0.1487,"$1,490,580",,0.7,-8.633,-0.311,447266.0
,LITE,LITE,$0.005321,,,3.3,1.364,1.302,447248.0
3865,Zorro,ZORRO,$0.00004461,"$446,938",,12.5,-31.667,-1.259,446938.0
,NETZERO,NZERO,$0.0004465,,,0.5,5.226,1.423,446546.0
,SCALES,SCALES,"$1,885.12",,,9.5,-28.86,-0.698,445466.0
,Y8U,Y8U,$0.01574,,,1.0,-11.323,0.238,445456.0
3872,Santa Coin,SANTA,$333.45,"$444,969",,1.3,4.362,-0.753,444969.0
3867,DegenAds,DEGEN,$0.0045,"$444,765",,105.2,288.801,5.74,444765.0
3868,Playermon,PYM,$0.000937,"$936,149",,2.0,2.395,-0.857,444747.0
,Xdoge,XDOGE,"$2,245.69",,,1.1,1.883,-0.051,444713.0
434,Zano,ZANO,$7.33,"$106,186,999",,3.6,20.676,-1.355,444552.0
3873,chill,$CHILL,$0.01064,"$444,454",,9.8,19.751,-3.882,444454.0
,DJCAT,DJCAT,$0.0004574,,,10.3,-9.628,2.123,444413.0
3870,Kovin Segnocchi,KOVIN,"$1,559.70","$444,383",,0.6,27.95,-0.202,444383.0
,TONNEL Network,TONNEL,$0.4167,,,4.8,-37.495,-0.72,443591.0
,Fantom Money Market,FBUX,$0.00885,,,0.4,-8.493,-2.762,443240.0
3857,El Hippo,HIPP,"$235,116","$466,772",,31.6,13.462,14.283,443092.0
,MetaPhone,PHONE,$0.0002101,,,17.3,5.166,21.417,442954.0
3875,Culture of Solana Token,$COST,$0.0004422,"$442,927",,1.2,42.323,-3.239,442927.0
3874,Speciex,SPEX,$0.002404,"$3,614,547",,4.0,-14.753,0.022,442770.0
,Worldwide USD,WUSD,$1.00,"$99,977,470",,0.3,0.327,0.09,442705.0
,Pepe,TRUMP,"$54,440.95",,,21.2,-99.431,0.237,442532.0
3876,CatWifHat,CATWIF,$0.0004838,"$440,903",,8.7,-24.37,-4.245,440903.0
,AIVOICE,AIV,$0.00008816,,,381.3,-41.533,345.053,440783.0
3871,PinkMoon,PINKM,$2.20,"$1,184,864",,0.2,3.33,-0.437,440604.0
,Wrapped FUSE,WFUSE,$0.03266,,,15.1,21.014,-0.571,440554.0
3880,TokenClub,TCT,$0.0007578,"$760,234",,144.6,125.915,0.247,440036.0
659,Tokamak Network,TON,$1.11,"$54,456,059",97105272.0,2.4,0.117,-0.459,439953.0
3877,Zenlink Network,ZLK,$0.008052,"$576,274",,1.6,-5.412,-1.606,439425.0
,Albemarle Meme Token,ALBEMARLE,$0.004394,,,8.3,-10.313,-0.764,439383.0
3892,Miharu The Smiling Dolphin,$MIHARU,$0.0004387,"$438,690",,17.4,35.715,5.763,438690.0
,eTukTuk,TUK,$0.0002114,,,24.0,10.289,-4.805,438599.0
,ratsDAO,RAT,"$56,107.73",,,1.6,-6.085,-1.977,438433.0
3881,Private Wrapped IX,PIX,$0.1585,"$437,848",,9.4,19.567,-1.493,437848.0
,Wrapped ETH (World Chain),WETH,"$2,678.89",,,1.8,4.766,-1.372,437674.0
3878,Planet Hares,HAC,$0.001507,"$4,520,612",,0.5,-20.242,3.451,437638.0
,ZetaEarn Staked ZETA,STZETA,$0.7008,,,6.4,-6.354,-0.631,437036.0
,Turingbitchain,TBC,$1.53,"$230,127,615",,6.8,12.315,-1.877,436546.0
3895,Kundalini is a real girl,KUNDALINI,$0.0004361,"$436,407",,150.2,,13.544,436407.0
3885,eUSD (OLD),EUSD,$0.9388,"$435,835",,0.7,11.277,-0.1,435835.0
3879,ARTX,ARTX,$0.04454,"$435,492",,,,,435492.0
,Happy Puppy Club,HPC,$0.0004354,,,31.8,50.044,-1.11,435426.0
4779,PumaPay,PMA,$0.005579,,,,,,435401.0
3883,Autobahn Network,TXL,$0.003425,"$2,054,950",,46.9,47.368,-1.44,435384.0
3853,SAYCOIN,SAY,$0.0006004,"$2,992,062",,11.4,11.054,0.518,435208.0
3882,Bibox,BIX,$0.003706,"$992,877",,0.0,-0.083,,435031.0
,WORLD PEACE COIN,WPC,$0.0000543,,,25.7,10.937,-1.069,434418.0
3901,1ex,1EX,$0.001074,"$1,083,277",,5.2,-70.366,-7.209,434207.0
,CHEXBACCA,CHEXBACCA,$0.0004356,,,11.3,0.49,-1.471,433808.0
3888,Bitune,TUNE,$0.01306,"$1,306,382",,11.6,-13.042,-0.242,433648.0
3889,Gravity Finance,GFI,$0.000427,"$512,345",,0.9,0.246,-0.078,433635.0
3887,DeepOnion,ONION,$0.02159,,,,,,433570.0
,Fort Block Games,FBG,$0.04329,,,2.2,-14.504,0.237,433409.0
,Medifakt,FAKT,$0.0004328,,,4.4,-11.092,-0.166,432731.0
3894,BULLS,BULLS,$0.0004312,"$432,513",,0.4,14.94,-0.216,432513.0
3900,Suijak,SUIJAK,$0.00004319,"$432,079",,12.8,-30.005,-5.219,432079.0
3896,Metaverse Face,MEFA,$0.00004539,"$453,862",,0.6,0.023,-0.108,431547.0
3893,CropperFinance,CRP,$0.00269,"$1,348,525",,8.3,-10.691,-1.701,431528.0
3891,NAOS Finance,NAOS,$0.005119,"$1,121,874",,2.6,2.179,-0.845,431094.0
3898,Meme Alliance,MMA,$0.005036,"$504,288",,15.0,-10.323,-0.606,430874.0
3899,Fyde,FYDE,$0.08342,"$8,343,117",,10.4,-10.798,-0.001,430781.0
,Zerpaay,ZRPY,$0.004298,,,3.6,85.756,-0.006,430179.0
3897,Spectre,SPR,$0.00237,"$437,826",,1.5,-5.758,-1.703,429726.0
3903,Pochita,POCHITA,$0.0004296,"$429,598",,3.2,25.93,-0.906,429598.0
3907,Integral,ITGR,$0.005098,"$1,533,368",,2.3,5.065,0.015,429141.0
3905,Vendetta,VDT,$0.03403,"$3,404,695",,0.8,-11.529,0.043,428640.0
3890,Oddz,ODDZ,$0.00479,"$479,046",,1.6,-5.266,-0.83,428294.0
3910,TasteNFT,TASTE,$5.93,"$707,534",,1.9,2.101,-0.987,427794.0
,ArtemisAI,ATAI,$0.0004273,,,0.3,-14.884,-3.059,427759.0
3914,Winter Arc,WINTER,$0.0004394,"$427,521",,7.0,-6.633,-3.332,427521.0
,Pollux Coin,POX,$0.16,"$7,932,759",,1.2,11.371,2.658,427428.0
,NeuroPulse AI,NPAI,$0.0004272,,,2.4,-0.015,-1.249,427201.0
3906,GM,GM,"$55,271.21","$894,148",,0.6,7.542,-0.032,427107.0
3908,Arkreen Token,AKRE,$0.000745,"$7,503,445",,0.5,21.279,-0.652,427050.0
3904,Lord Of SOL,LOS,$0.00004253,"$426,660",,5.3,2.875,-1.308,426660.0
,Taylor Swift's Cat Benji,BENJI,$0.0004265,,,10.4,-17.012,-1.919,426247.0
3909,Smiling Dolphin,MIHARU,$0.004258,"$425,662",,8.5,-11.64,-2.456,425662.0
3911,EL-Toro,$TORO,$0.0004251,"$425,403",,8.9,-21.92,-0.873,425403.0
3915,Blue Whale,WHALE,$0.00001773,"$425,294",,0.7,0.104,-0.894,425294.0
3913,Number 1,NR1,$0.004953,"$424,591",,3.5,1.488,1.964,424591.0
3912,SEED,SEED,$0.02124,"$424,576",,0.1,-24.854,-1.855,424576.0
,Polycat Finance,FISH,$0.1618,,,0.2,-4.602,-0.317,424051.0
,Anchored Coins AEUR,AEUR,$1.08,,,0.3,0.797,0.045,423943.0
3917,Epiko,EPIKO,$0.002395,"$719,749",,5.8,5.14,-1.388,423899.0
3921,Akropolis,AKRO,$0.004232,"$21,181,507",,0.9,3.305,-0.565,423630.0
3918,Sydney,SYDNEY,$0.0004232,"$423,150",,37.5,,0.014,423150.0
,Bebe on Base,BEBE,"$3,744.38",,,1.1,1.051,,423123.0
3967,Myriad,XMY,$0.0002253,"$450,540",,,,,423012.0
,DORK LORD (ETH),DORKL,$0.0004228,,,0.5,-7.683,-0.014,422825.0
3916,ACryptoS [OLD],ACS,$0.253,"$422,815",,1.8,-0.939,0.258,422815.0
669,Binance-Peg Avalanche,AVAX,$26.28,"$52,473,035",52473035.0,0.9,-1.449,-0.09,422747.0
,MEDIEUS,MDUS,$0.0001056,,,7.4,-19.803,-4.533,422553.0
3919,web3war,FPS,$0.01587,"$2,390,092",,0.9,-2.584,0.885,422343.0
,Nightingale Token,NGIT,$0.2517,,,,,,422308.0
3920,Infinity Rocket,IRT,$0.004562,"$916,491",,0.7,-2.013,-0.086,422029.0
,Plebz,PLEB,"$1,293.19",,,1.5,-4.103,-0.8,421896.0
3997,Hempcoin,THC,$0.001516,,,,,,421108.0
3922,Cat Emoji on Solana,🐈,$0.0004204,"$420,572",,13.5,-18.13,-2.307,420572.0
3923,Rino,RINO,"$63,783.51","$419,767",,23.2,-22.419,-2.196,419767.0
3926,Voltage Finance,VOLT,$0.0001068,"$912,125",,43.0,37.436,-0.181,419550.0
3924,Alanyaspor Fan Token,ALA,$0.2425,"$727,364",,0.3,-5.106,-0.118,419454.0
,MOST Global,MGP,$0.4292,,,1.9,-6.429,-0.571,419179.0
3925,Plian,PI,$0.0004108,"$641,422",,6.4,-28.82,-0.138,418497.0
3928,Idena,IDNA,$0.005845,"$418,263",,0.4,-4.084,0.354,418263.0
3930,Crazy Monkey,CMONK,$0.0002548,"$417,316",,4.6,-59.575,-0.723,417316.0
3929,Neiro,NEIRO,"$16,044.17","$416,767",,5.4,-4.438,-1.214,416767.0
,Curve.fi amDAI/amUSDC/amUSDT,AM3CRV,$1.13,"$55,593,725",,0.5,0.281,-0.23,416541.0
,LuckyToad,TOAD,$0.0004155,,,0.5,40.238,-2.701,415971.0
3933,Versus-X,VSX,$0.01274,"$1,274,907",,3.4,-7.332,-0.013,415629.0
3931,SolDoge,SDOGE,$0.0000416,"$415,565",,10.7,51.383,-0.196,415565.0
3927,Workie,WORKIE,$0.0004155,"$415,489",,7.0,9.009,-0.758,415489.0
,AstroElon,ELONONE,$545.18,,,,,,414956.0
3974,eVa-ai,$EVA,$0.005175,"$517,497",,21.6,39.719,2.153,414360.0
,iVipCoin,IVIP,$0.00003443,,,2.7,-9.346,-0.337,413930.0
3999,Covesting,COV,$0.0221,"$413,903",,,,,413903.0
555,Verum Coin,VERUM,$785.54,"$73,359,305",4801223291.0,0.4,-1.893,-0.515,413823.0
,Kingdom Karnage,KKT,$0.0004135,,,7.5,-9.143,0.135,413535.0
,DOGGO,DOGGO,"$17,655.73",,,1.4,5.734,0.154,413201.0
3936,EverETH Reflect,EVERETH,$65.39,"$538,642",,1.7,4.176,-0.489,412968.0
,cyb3rgam3r420,GAMER,"$7,228.98",,,4.0,12.481,-0.878,412437.0
3934,Lyra Finance,LYRA,$0.0006625,"$661,131",,1.9,2.581,-0.518,412303.0
,Padre,PADRE,$0.011,,,8.2,20.235,-0.875,412242.0
3939,Arken Finance,$ARKEN,$0.0005342,"$5,343,092",,0.2,0.343,-0.948,411815.0
,KubeCoin,KUBE,$0.0008579,,,1.9,-11.86,-0.081,411107.0
3932,Vega Protocol,VEGA,$0.006747,"$430,644",,4.1,-23.62,-1.631,411082.0
3941,KTX.Finance,KTC,$0.1399,"$14,051,502",,0.9,-0.959,-7.549,410584.0
3940,Superlauncher,LAUNCH,$0.06503,"$779,358",,1.9,6.543,-1.036,410481.0
,Solice,SLC,$0.001026,,,2.0,-7.062,0.227,410450.0
3942,B1COIN,BICOIN,$0.0004086,"$409,889",,0.6,-0.897,1.11,409889.0
3948,BASED,BASED,$0.0004099,"$409,850",,16.9,-27.179,-0.181,409850.0
3935,Based Lambow,LAMBOW,$0.0004098,"$409,777",,8.7,-14.053,-0.675,409777.0
,Enegra,EGX,$200.54,"$17,446,859,195",,0.1,0.24,-0.254,409734.0
3937,MaxxChain,PWR,$0.00167,"$409,521",,9.0,7.906,-0.639,409521.0
,OpenSocial,OSP,$0.000117,,,3.8,-26.791,10.86,409469.0
,BookOfBullrun,$BOOB,$0.0004176,,,4.5,-1.556,-0.499,409213.0
3952,Woke Chain,GOWOKE,$0.0004962,"$408,812",,2.7,-3.921,-0.907,408812.0
3950,SELFCrypto,SELF,$0.002214,"$1,085,235",,3.5,-5.821,-0.126,408783.0
3945,VEIL,VEIL,$0.002879,"$473,614",,33.4,-28.785,-0.277,408406.0
3946,Stronger,STRNGR,$0.7402,"$7,402,202",,2.2,8.323,-0.98,408388.0
3943,Plant vs Undead,PVU,$0.001433,"$429,839",,2.9,2.244,-0.357,408347.0
3944,Hundred Finance,HND,$0.01318,"$1,317,830",,2.5,0.487,-1.763,408265.0
3977,Jinko AI,JINKO,$0.00179,"$872,039",,81.3,99.199,17.049,408241.0
3947,FUBB,FUBB,$0.0004125,"$408,137",,9.4,-75.89,0.292,408137.0
3949,Pepega,PEPEGA,"$1,688.71","$408,004",,6.3,-14.648,-1.214,408004.0
,Paladeum,PLB,$1.09,"$1,083,853,257",,1.1,3.633,-0.244,407616.0
390,Instadapp,INST,$1.52,"$126,498,660",153231522.0,17.9,15.001,0.281,407551.0
3378,DeFrogs,DEFROGS,$83.13,"$831,253",831253.0,0.9,-1.049,-0.651,407533.0
,NitroEX,NTX,$0.000037,,,2.2,-7.039,-0.069,406971.0
,Geegoopuzzle,GGP,$4.33,,,0.3,0.099,0.188,406224.0
404,PUPS (Ordinals) [OLD],PUPS,$15.01,"$117,317,292",117317292.0,7.6,50.924,-1.708,406224.0
,Platform of meme coins,PAYU,"$12,908.07",,,0.4,-9.053,1.774,406138.0
,Rexwifhat,REXHAT,$0.0008115,,,0.4,5.402,-0.828,405703.0
3953,Louie the Raccoon,$LOUIE,$0.0004072,"$405,591",,11.3,-23.895,-0.81,405591.0
3951,Lampapuy,LPP,$0.0008141,"$405,562",,4.3,-2.304,-2.478,405562.0
1072,EURA,EURA,$1.07,"$21,849,527",21849527.0,1.5,-0.546,-1.007,405103.0
3954,A2DAO,ATD,$0.04465,"$764,566",,0.5,-0.026,-0.53,405075.0
,Trex20,TX20,$0.004048,,,9.8,-13.891,-1.268,404832.0
3961,StarShip,STARSHIP,$0.02154,"$430,605",,1.4,1.371,0.689,404812.0
,Tomwifhat,TWIF,$0.0004047,,,1.1,-10.505,0.015,404729.0
3957,Ouroboros,ORX,$0.5481,"$404,651",,11.9,-23.417,-3.432,404651.0
3958,Yumi,$YUMI,$0.0004853,"$403,478",,4.2,-43.263,1.253,403478.0
,Liquid staked FUSE,SFUSE,$0.04692,,,18.3,20.498,-0.514,403374.0
3959,WOWO,WOWO,$0.0005376,"$516,195",,4.1,-4.532,-1.589,403101.0
,Tipcoin,TIP,$0.00004028,,,1.0,-0.625,-0.076,403047.0
,Jeff,JEFF,$0.004024,,,0.2,-6.534,-0.877,402814.0
3973,ChillPill,$CHILL,"$3,857.05","$413,889",,9.3,5.143,-0.399,402081.0
3962,PandaFi,PFI,$0.0004014,"$401,440",,1.1,0.14,0.375,401440.0
,Burnify,BFY,$0.2731,,,,,,401353.0
3964,Magnify Cash,MAG,$0.0006841,"$602,302",,5.2,33.655,-1.111,400911.0
,EGold Project,EGOLD,$0.2902,,,0.2,-8.88,-0.755,400612.0
,Binemon,BIN,$0.0004007,,,2.0,-6.342,-1.879,400250.0
3975,Cuminu,CUMINU,$0.00004106,"$400,068",,,,,400068.0
3985,Residual Token,ERSDL,$0.001058,"$728,031",,0.3,1.531,-0.868,399722.0
3960,Elawn Moosk,MOOSK,$0.0004001,"$399,016",,2.9,-19.588,-1.385,399016.0
3976,DegenReborn,DEGEN,$123.02,"$398,563",,0.2,-0.548,-0.043,398563.0
3963,Exactly Token,EXA,$0.2793,"$2,793,311",,4.3,-6.516,-1.741,398428.0
3965,Spartan Protocol,SPARTA,$0.004497,"$445,276",,3.7,-6.176,-0.312,398426.0
,LEEROY JENKINS,LEEROY,$0.00001183,,,3.4,7.925,-1.915,398415.0
3968,MetaDeck,MD,$0.03981,"$398,350",,16.4,-38.434,-0.906,398350.0
1311,Inverse Finance,INV,$23.28,"$13,507,980",14296271.0,8.8,6.044,-0.75,398056.0
3969,Atari,ATRI,$0.0002643,"$522,293",,2.1,-3.104,-0.091,398008.0
3972,Convergence,CONV,$0.0001003,"$1,012,631",,4.3,-10.954,-2.229,397987.0
3970,PRIMAL,PRIMAL,$0.000138,"$689,996",,3.1,-5.415,0.472,397936.0
3971,MintSwapToken,MST,$0.008004,"$800,384",,0.5,2.296,-1.091,397026.0
,LOUDER,LOUDER,$0.001984,,,4.5,0.331,-1.385,396760.0
,L2VE INU,L2VE,$0.0003968,,,1.3,15.081,-1.506,396410.0
,R4RE,R4RE,$0.003961,,,,,,396096.0
,Non-Playable Inu,$NPI,"$7,746.15",,,7.1,-29.083,-0.943,394586.0
3979,PUNK,SPUNK,$0.004139,"$394,193",,1.9,-43.87,-0.83,394193.0
,Naka Bodhi,NBOT,$0.003936,,,7.1,-6.415,-0.081,393666.0
,Meme Moguls,MGLS,$0.0001311,,,9.9,13.989,-0.8,393613.0
,PeiPei Sol,PEIPEI,"$8,442.22",,,1.1,-36.397,-0.713,393596.0
,Sentra,$STRA,$0.003936,,,28.7,,-2.541,393559.0
3978,Ethereans,OS,$0.4594,"$459,366",,,,,393212.0
3980,Anime,ANIME,$0.0003928,"$392,911",,18.1,-39.116,-0.829,392911.0
942,GoGoPool ggAVAX,GGAVAX,$28.10,"$28,297,206",28297206.0,1.6,-2.113,-0.834,392865.0
3981,MCOIN,MCOIN,$0.0003833,"$392,750",,6.3,-15.448,-1.174,392750.0
3983,KingdomX,KT,$0.001265,"$1,268,882",,0.1,-0.257,-0.087,392579.0
3986,Moola Market,MOO,$0.005317,"$531,796",,0.2,-8.156,-1.203,392286.0
,Splo,SPLO,$0.00003918,,,19.1,25.104,-6.124,391961.0
3982,Smart MFG,MFG,$0.001014,"$881,202",,2.8,-52.777,-0.992,391591.0
,Wrapped Ever,WEVER,$0.02448,,,7.0,-23.58,-0.477,391153.0
3987,Satoxcoin,SATOX,$0.0001098,"$392,445",,8.1,-12.786,-0.757,390946.0
3984,Zclassic,ZCL,$0.04209,"$482,434",,3.4,4.187,-0.121,390873.0
3988,ChainPort,PORTX,$0.002283,"$1,552,327",,5.0,-11.686,-1.294,390777.0
,Bobo the Bear,BOBO,"$3,160.18",,,9.3,-20.75,-6.742,390517.0
3995,heheh,HEHEH,$0.0003902,"$390,214",,6.5,-22.525,-2.089,390214.0
,NEXUS,NEX,$0.0007779,,,1.3,-0.352,-0.491,389681.0
3989,Private Wrapped wROSE,PWROSE,$0.06824,"$388,735",,2.3,-2.687,-1.493,389626.0
,The Loonies,LOON,$0.0003907,,,1.1,30.141,0.07,389410.0
3992,Pepe Token,PEPE,$0.0005081,"$389,314",,4.2,4.538,-0.398,389314.0
3993,Position,POSI,$0.006371,"$588,395",,2.0,1.994,-0.866,388806.0
3990,Blockchain Monster Hunt,BCMC,$0.001645,"$1,646,296",,2.7,-1.431,0.048,388764.0
,Cantina Royale,CRT,$0.002942,,,1.9,-3.309,-0.551,387951.0
1308,Elastic Finance Token,EEFI,$227.47,"$13,725,226",13725226.0,9.2,-20.505,-0.795,387744.0
,DU Coin,DU,$0.008604,,,0.0,-7.341,0.057,387167.0
,Zeus,ZEUS,$0.05524,,,2.6,-13.802,,386687.0
3996,MangoMan Intelligent,MMIT,"$90,344.76","$4,455,478",,3.6,0.14,-3.139,386649.0
3994,Risitas,RISITA,$0.00001663,"$437,214",,3.2,1.269,,386440.0
,Landlord Ronald,$LANDLORD,$0.0004689,,,3.0,-15.68,-4.517,386336.0
,GPTVerse,GPTV,$0.0004284,,,4.7,-32.076,-1.233,385536.0
4004,Papichulo,CHULO,$0.0004758,"$394,036",,2.8,0.589,-1.099,385442.0
4003,Chief Troll Officer,CTO,$0.000385,"$385,203",,20.4,-54.485,-0.906,385203.0
4001,Odin Protocol,ODIN,$0.01392,"$1,658,184",,20.3,26.704,-0.017,384992.0
,INSURANCE,INSURANCE,$2.18,"$218,171,842",,0.1,,-0.201,384919.0
,Web,WEB,"$50,672.11",,,2.3,8.914,-0.761,384444.0
,PESHI,PESHI,"$11,802.46",,,7.2,-9.284,3.219,383968.0
4005,CTO Harambe,HARAMBE,"$24,742.83","$383,726",,2.9,-17.179,-5.523,383726.0
4002,Yield App,YLD,$0.001446,"$433,665",,,,,383653.0
4008,Maro,MARO,$0.0003862,"$383,602",,1.8,12.729,1.575,383602.0
4007,BL00P,BL00P,$0.0005239,"$383,369",,3.4,7.414,-1.16,383369.0
4009,TrustFi Network,TFI,$0.008431,"$847,088",,2.5,-6.945,-0.195,383248.0
4015,JinPeng,JIN,$0.0004472,"$382,973",,11.9,-28.841,3.139,382973.0
,Flying Avocado Cat,FAC,$1.00,"$9,181,376",,5.1,-11.202,-1.536,382957.0
,Perezoso,PRZS,"$1,075.95",,,2.6,-7.54,1.503,382785.0
4000,GUS,GUS,$0.00003826,"$382,612",,5.3,46.637,-0.673,382612.0
4111,Fluid,FLUID,$0.04766,"$476,622",,,,,381297.0
4010,Regent Coin,REGENT,$0.1326,"$384,483",,8.3,-15.762,-0.024,381016.0
4018,AAG,AAG,$0.0007213,"$722,356",,28.3,4.246,0.12,380674.0
,Meat,MEAT,$748.67,,,0.1,10.752,-0.473,380671.0
4014,Youwho,YOU,$0.0007809,"$5,660,083",,0.2,0.239,0.113,380584.0
4020,Legends of Elysium,LOE,$0.0169,"$3,358,914",,1.7,5.788,3.398,380581.0
,Nectar,NCTR,$0.127,,,2.4,-11.534,-1.729,380548.0
4017,Mongy,MONGY,$0.0003783,"$380,514",,10.5,-32.359,-3.843,380514.0
4011,Lodestar,LODE,$0.03197,"$639,663",,0.8,-1.613,-0.922,380434.0
,Bored Candy City,CANDY,$0.01196,,,3.1,49.874,-0.731,380199.0
4013,Dank,DANK,$0.0038,"$380,160",,13.4,-65.807,-0.934,380160.0
4012,Geyser,GYSR,$0.03902,"$390,230",,5.1,-2.266,,379714.0
4019,Callisto Network,CLO,$0.0001151,"$378,930",,10.7,-1.582,-4.173,378930.0
,Venus Reward,VRT,$0.00001551,,,0.3,-3.314,-0.093,378345.0
,BrightID,BRIGHT,$0.01512,,,0.3,6.709,-0.335,378144.0
4022,ZetaChain Bridged USDC.ETH (ZetaChain),USDC.ETH,$0.9928,"$377,980",,0.8,-0.838,-1.331,377980.0
652,Bifrost,BFC,$0.04,"$55,601,560",94659538.0,0.3,-3.04,-1.666,377845.0
,Dither,DITH,$0.08,"$7,965,235",,26.2,31.749,-1.306,377787.0
4026,VNST Stablecoin,VNST,$0.00003879,"$377,077",,0.3,0.118,-0.187,377077.0
,babydogwifhat,BABYWIF,$0.0003745,,,3.8,-19.958,-1.253,376832.0
3998,BlockChainPeople,BCP,$0.01794,"$376,829",,6.5,-11.711,-2.62,376829.0
4016,All In,ALLIN,$0.4089,"$407,278",,6.9,8.579,-1.803,376790.0
4021,Battle Infinity,IBAT,$0.00009622,"$962,178",,2.8,-14.346,-3.746,376667.0
4025,Apillon,NCTR,$0.02056,"$3,071,398",,1.9,4.62,1.211,376617.0
4023,Senspark (POL),SEN,$0.003776,"$37,809,637",,2.7,-6.065,-0.184,376597.0
4055,YOUR AI,YOURAI,$0.008162,"$8,161,951",,1.3,-11.944,1.434,376266.0
,Peezy,PEEZY,"$3,214.34",,,3.1,-12.978,-3.774,376150.0
,DepinDao (Ordinals),DEPD,$0.0001787,,,,,,375357.0
4030,VirtuSwap,VRSW,$0.0006195,"$626,466",,5.6,-0.484,-2.025,375085.0
4027,Whispers Of Decay,$DCAY,$0.007308,"$555,675",,0.7,6.431,-0.906,374934.0
,Wrapped FIL,WFIL,$3.74,"$25,613,285",,1.6,0.885,-0.651,374641.0
4006,Brian,BRIAN,$0.0003851,"$374,311",,18.0,,-2.773,374311.0
4024,Cloakcoin,CLOAK,$0.06189,"$374,192",,,,,374182.0
4032,ArbiPad,ARBI,$0.00006852,"$685,674",,0.9,1.022,0.017,374035.0
